web-scraper-order,web-scraper-start-url,vinregex,makemodel
"1543259115-919","https://www.cars.com/vehicledetail/detail/754167700/overview/","3FA6P0MU7KR102875","New 2019 Ford Fusion Hybrid SEL"
"1543260004-1036","https://www.cars.com/vehicledetail/detail/754167260/overview/","WMEEJ3BAXFK801544","Used 2015 smart ForTwo Pure"
"1543262536-1393","https://www.cars.com/vehicledetail/detail/754166037/overview/","KNMAT2MT6JP503147","Used 2018 Nissan Rogue S"
"1543263450-1492","https://www.cars.com/vehicledetail/detail/754165587/overview/","1N4AL3AP5JC270193","Used 2018 Nissan Altima 2.5 SR"
"1543265280-2032","https://www.cars.com/vehicledetail/detail/754164712/overview/","1C6RR7FT7KS567988","New 2019 RAM 1500 Classic Express 4x4 Quad Cab 6'4"" Box"
"1543256674-382","https://www.cars.com/vehicledetail/detail/754168893/overview/","2LMPJ8LR2HBL18801","Used 2017 Lincoln MKX Reserve"
"1543257037-485","https://www.cars.com/vehicledetail/detail/754168717/overview/","4T1BZ1FB8KU019948","New 2019 Toyota Avalon"
"1543254598-29","https://www.cars.com/vehicledetail/detail/754169908/overview/","3GCUKRECXFG443215","Used 2015 Chevrolet Silverado 1500 LT"
"1543260879-1163","https://www.cars.com/vehicledetail/detail/754166839/overview/","5NMZTDLB5JH066693","Used 2018 Hyundai Santa Fe Sport 2.4L"
"1543259709-1005","https://www.cars.com/vehicledetail/detail/754167406/overview/","19VDE1F5XDE016160","Used 2013 Acura ILX 2.0L"
"1543259859-1022","https://www.cars.com/vehicledetail/detail/754167332/overview/","1FTEX1EP4KKC01372","New 2019 Ford F-150 XL"
"1543260865-1161","https://www.cars.com/vehicledetail/detail/754166846/overview/","5N1AT2MT1FC880690","Used 2015 Nissan Rogue SL"
"1543261266-1220","https://www.cars.com/vehicledetail/detail/754166657/overview/","KNDMG4C71E6539437","Used 2014 Kia Sedona LX"
"1543258203-723","https://www.cars.com/vehicledetail/detail/754168150/overview/","1FT7X2B65KED50236","New 2019 Ford F-250 Super Duty"
"1543264597-1804","https://www.cars.com/vehicledetail/detail/754165035/overview/","3GTU2PEJ8JG179374","Used 2018 GMC Sierra 1500 Denali"
"1543265324-2047","https://www.cars.com/vehicledetail/detail/754164690/overview/","3GKALTEV7KL182890","New 2019 GMC Terrain SLE"
"1543256810-422","https://www.cars.com/vehicledetail/detail/754168827/overview/","2GKFLWEK3F6267507","Used 2015 GMC Terrain SLE-2"
"1543261472-1248","https://www.cars.com/vehicledetail/detail/754166555/overview/","1G1PF5SB0G7122649","Used 2016 Chevrolet Cruze Limited 2LT"
"1543256670-381","https://www.cars.com/vehicledetail/detail/754168895/overview/","WDCYC6BJ7KX303851","New 2019 Mercedes-Benz G 550 4MATIC"
"1543260666-1136","https://www.cars.com/vehicledetail/detail/754166944/overview/","1N4AL3AP9FN866192","Used 2015 Nissan Altima 2.5 SL"
"1543255337-122","https://www.cars.com/vehicledetail/detail/754169547/overview/","1C3CDFAH2DD286736","Used 2013 Dodge Dart SE"
"1543256352-277","https://www.cars.com/vehicledetail/detail/754169052/overview/","3KPF24AD2KE040720","New 2019 Kia Forte LXS"
"1543260999-1181","https://www.cars.com/vehicledetail/detail/754166781/overview/","1FMDU34X5PUA61633","Used 1993 Ford Explorer Eddie Bauer"
"1543262118-1345","https://www.cars.com/vehicledetail/detail/754166244/overview/","19XFB2F56EE049978","Used 2014 Honda Civic LX"
"1543265060-1946","https://www.cars.com/vehicledetail/detail/754164819/overview/","2GNAXNEV0K6176596","New 2019 Chevrolet Equinox Premier w/1LZ"
"1543255761-189","https://www.cars.com/vehicledetail/detail/754169339/overview/","5FNYF5H96KB013728","New 2019 Honda Pilot Touring 8-Passenger"
"1543262256-1361","https://www.cars.com/vehicledetail/detail/754166176/overview/","1G1PC5SB9F7228427","Used 2015 Chevrolet Cruze 1LT"
"1543255975-223","https://www.cars.com/vehicledetail/detail/754169237/overview/","JM3KE4DY6F0533827","Used 2015 Mazda CX-5 Grand Touring"
"1543255453-138","https://www.cars.com/vehicledetail/detail/754169491/overview/","JTMRFREV8JJ253660","New 2018 Toyota RAV4 XLE"
"1543258680-828","https://www.cars.com/vehicledetail/detail/754167915/overview/","null","null"
"1543260664-1135","https://www.cars.com/vehicledetail/detail/754166945/overview/","1C6RR7FT4FS573639","Used 2015 RAM 1500 Tradesman/Express"
"1543263387-1483","https://www.cars.com/vehicledetail/detail/754165618/overview/","KNDJN2A2XF7188253","Used 2015 Kia Soul Base"
"1543264067-1638","https://www.cars.com/vehicledetail/detail/754165286/overview/","SBM13FAA3KW006470","New 2019 McLaren 570S Coupe"
"1543264703-1833","https://www.cars.com/vehicledetail/detail/754164984/overview/","JF2GPAKC6E8279374","Used 2014 Subaru XV Crosstrek 2.0i Limited"
"1543261230-1215","https://www.cars.com/vehicledetail/detail/754166675/overview/","1G6DF5E51D0168756","Used 2013 Cadillac CTS Luxury"
"1543259049-911","https://www.cars.com/vehicledetail/detail/754167733/overview/","1FADP3F28DL368007","Used 2013 Ford Focus SE"
"1543265066-1949","https://www.cars.com/vehicledetail/detail/754164816/overview/","1GNERFKW7KJ186429","New 2019 Chevrolet Traverse LS"
"1543258538-803","https://www.cars.com/vehicledetail/detail/754167985/overview/","3C6JR6CT1HG791544","Used 2017 RAM 1500 Sport"
"1543258966-897","https://www.cars.com/vehicledetail/detail/754167774/overview/","5N1AR2MM4GC628697","Used 2016 Nissan Pathfinder S"
"1543259216-949","https://www.cars.com/vehicledetail/detail/754167651/overview/","SALCR2BG8HH639886","Used 2017 Land Rover Discovery Sport HSE"
"1543256302-260","https://www.cars.com/vehicledetail/detail/754169076/overview/","5N1AT2MT4KC718689","New 2019 Nissan Rogue SL"
"1543255753-185","https://www.cars.com/vehicledetail/detail/754169343/overview/","5FNYF5H44KB014963","New 2019 Honda Pilot EX-L"
"1543254409-5","https://www.cars.com/vehicledetail/detail/754169994/overview/","4T1BZ1FB7KU020279","New 2019 Toyota Avalon XSE"
"1543255737-183","https://www.cars.com/vehicledetail/detail/754169351/overview/","null","null"
"1543256327-267","https://www.cars.com/vehicledetail/detail/754169064/overview/","1V2NR2CA1KC506013","New 2019 Volkswagen Atlas 3.6L SEL Premium"
"1543265247-2020","https://www.cars.com/vehicledetail/detail/754164728/overview/","1FMCU9GD5KUA77016","New 2019 Ford Escape SE"
"1543264254-1705","https://www.cars.com/vehicledetail/detail/754165195/overview/","3VWC57BU6KM026624","New 2019 Volkswagen Jetta 1.4T SE"
"1543256498-327","https://www.cars.com/vehicledetail/detail/754168980/overview/","5TDKZRFH5KS552206","New 2019 Toyota Highlander XLE"
"1543261922-1315","https://www.cars.com/vehicledetail/detail/754166341/overview/","3C4PDCBB7GT177841","Used 2016 Dodge Journey SXT"
"1543255257-110","https://www.cars.com/vehicledetail/detail/754169586/overview/","1C4RJFAG4FC168394","Used 2015 Jeep Grand Cherokee Laredo"
"1543261146-1204","https://www.cars.com/vehicledetail/detail/754166716/overview/","1G1ZJ57B68F198402","Used 2008 Chevrolet Malibu LT"
"1543263660-1531","https://www.cars.com/vehicledetail/detail/754165484/overview/","JTJJM7FX6F5099034","Used 2015 Lexus GX 460 Luxury"
"1543257767-671","https://www.cars.com/vehicledetail/detail/754168364/overview/","1N6AD0ER3GN794888","Used 2016 Nissan Frontier SV"
"1543260114-1053","https://www.cars.com/vehicledetail/detail/754167208/overview/","WBAPH5C51BA445580","Used 2011 BMW 328 i"
"1543256912-445","https://www.cars.com/vehicledetail/detail/754168778/overview/","2GNALPEK0C6382001","Used 2012 Chevrolet Equinox 2LT"
"1543257160-521","https://www.cars.com/vehicledetail/detail/754168660/overview/","3N1AB7AP9KY242073","New 2019 Nissan Sentra S"
"1543261976-1322","https://www.cars.com/vehicledetail/detail/754166314/overview/","4T4BF3EK3BR197844","Used 2011 Toyota Camry LE"
"1543257254-546","https://www.cars.com/vehicledetail/detail/754168614/overview/","19XFB2F59FE290824","Used 2015 Honda Civic LX"
"1543265147-1981","https://www.cars.com/vehicledetail/detail/754164776/overview/","3D7KS28D38G184613","Used 2008 Dodge Ram 2500 SLT"
"1543264796-1858","https://www.cars.com/vehicledetail/detail/754164946/overview/","55SWF8DB6KU291805","New 2019 Mercedes-Benz C 300"
"1543263652-1529","https://www.cars.com/vehicledetail/detail/754165488/overview/","1C4NJPBB5GD813041","Used 2016 Jeep Patriot Sport"
"1543258812-864","https://www.cars.com/vehicledetail/detail/754167850/overview/","5J6RE4H73AL081197","Used 2010 Honda CR-V EX-L"
"1543265245-2019","https://www.cars.com/vehicledetail/detail/754164729/overview/","1FMCU9GD5KUA77002","New 2019 Ford Escape SE"
"1543256611-360","https://www.cars.com/vehicledetail/detail/754168924/overview/","1C4RJFBG9FC862738","Used 2015 Jeep Grand Cherokee Limited"
"1543263853-1576","https://www.cars.com/vehicledetail/detail/754165389/overview/","5NPEB4AC9DH751994","Used 2013 Hyundai Sonata GLS"
"1543264530-1790","https://www.cars.com/vehicledetail/detail/754165061/overview/","1C4PJLLB4JD537782","Used 2018 Jeep Cherokee Latitude Plus"
"1543264065-1637","https://www.cars.com/vehicledetail/detail/754165287/overview/","SBM13FAA0KW006457","New 2019 McLaren 570S Coupe"
"1543264238-1701","https://www.cars.com/vehicledetail/detail/754165203/overview/","1GTDT136758213891","Used 2005 GMC Canyon SLE"
"1543254928-72","https://www.cars.com/vehicledetail/detail/754169747/overview/","19XFB2F57FE288926","Used 2015 Honda Civic LX"
"1543263644-1528","https://www.cars.com/vehicledetail/detail/754165492/overview/","55SWF4JBXFU092405","Used 2015 Mercedes-Benz C 300"
"1543261027-1186","https://www.cars.com/vehicledetail/detail/754166767/overview/","null","null"
"1543258609-816","https://www.cars.com/vehicledetail/detail/754167950/overview/","WDDUG8DB9KA426165","New 2019 Mercedes-Benz S 560"
"1543257148-517","https://www.cars.com/vehicledetail/detail/754168666/overview/","1N6AA1E57KN507914","New 2019 Nissan Titan PRO-4X"
"1543263319-1470","https://www.cars.com/vehicledetail/detail/754165651/overview/","5TDDZ3DC7HS157871","Used 2017 Toyota Sienna XLE"
"1543261017-1184","https://www.cars.com/vehicledetail/detail/754166772/overview/","KNDMH4C74C6421151","Used 2012 Kia Sedona EX"
"1543260083-1046","https://www.cars.com/vehicledetail/detail/754167221/overview/","19XFB2F99FE014985","Used 2015 Honda Civic EX-L"
"1543256801-419","https://www.cars.com/vehicledetail/detail/754168831/overview/","3FA6P0HD7GR213265","Used 2016 Ford Fusion SE"
"1543255597-162","https://www.cars.com/vehicledetail/detail/754169420/overview/","2C3CCAAG7CH104639","Used 2012 Chrysler 300 Base"
"1543257975-697","https://www.cars.com/vehicledetail/detail/754168263/overview/","2C4RDGBG0KR541072","New 2019 Dodge Grand Caravan SE"
"1543260248-1071","https://www.cars.com/vehicledetail/detail/754167142/overview/","1FTEW1EG5GFA47435","Used 2016 Ford F-150 Platinum"
"1543261850-1300","https://www.cars.com/vehicledetail/detail/754166376/overview/","1N4AL3AP2JC200764","Used 2018 Nissan Altima SL"
"1543265316-2045","https://www.cars.com/vehicledetail/detail/754164694/overview/","5GZLRUED5AJ199448","Used 2010 Saturn Outlook XE Premium"
"1543263799-1562","https://www.cars.com/vehicledetail/detail/754165415/overview/","WDD2J5KB0KA009186","New 2019 Mercedes-Benz CLS 450 Base 4MATIC"
"1543260337-1092","https://www.cars.com/vehicledetail/detail/754167099/overview/","JN1BV7AR2FM406253","Used 2015 INFINITI Q50 Sport"
"1543256777-410","https://www.cars.com/vehicledetail/detail/754168843/overview/","3N1AB7AP3KY247155","New 2019 Nissan Sentra SV"
"1543258572-807","https://www.cars.com/vehicledetail/detail/754167968/overview/","5NPE34AF4FH129488","Used 2015 Hyundai Sonata Sport"
"1543264717-1839","https://www.cars.com/vehicledetail/detail/754164977/overview/","1C3CCCAB8FN633139","Used 2015 Chrysler 200 Limited"
"1543259581-992","https://www.cars.com/vehicledetail/detail/754167470/overview/","1C4PJMCS6GW175649","Used 2016 Jeep Cherokee Latitude"
"1543260612-1123","https://www.cars.com/vehicledetail/detail/754166971/overview/","3C4PDCAB0FT723234","Used 2015 Dodge Journey SE"
"1543264929-1900","https://www.cars.com/vehicledetail/detail/754164883/overview/","WMWXP5C53K2H95549","New 2019 MINI Hardtop Cooper"
"1543258597-812","https://www.cars.com/vehicledetail/detail/754167956/overview/","null","null"
"1543261418-1240","https://www.cars.com/vehicledetail/detail/754166582/overview/","JTNB11HK1J3045185","Used 2018 Toyota Camry LE"
"1543256019-226","https://www.cars.com/vehicledetail/detail/754169215/overview/","1GKS1HKJ1HR156165","Used 2017 GMC Yukon XL Denali"
"1543258391-773","https://www.cars.com/vehicledetail/detail/754168058/overview/","null","null"
"1543260439-1099","https://www.cars.com/vehicledetail/detail/754167048/overview/","1FMCU0HD6KUA32015","New 2019 Ford Escape SEL"
"1543261480-1250","https://www.cars.com/vehicledetail/detail/754166551/overview/","3VWL17AJ7GM204597","Used 2016 Volkswagen Jetta 1.8T SEL"
"1543258229-729","https://www.cars.com/vehicledetail/detail/754168137/overview/","WP0AA2A76DL010352","Used 2013 Porsche Panamera 4"
"1543254986-79","https://www.cars.com/vehicledetail/detail/754169719/overview/","4T1BF3EK0AU114914","Used 2010 Toyota Camry LE"
"1543254689-41","https://www.cars.com/vehicledetail/detail/754169864/overview/","5J6TF1H52CL001746","Used 2012 Honda Crosstour EX-L"
"1543259510-986","https://www.cars.com/vehicledetail/detail/754167505/overview/","SAJWJ0FF5F8U71916","Used 2015 Jaguar XF 3.0 Portfolio"
"1543264680-1826","https://www.cars.com/vehicledetail/detail/754164995/overview/","5J8TC2H5XKL015947","New 2019 Acura RDX Technology Package"
"1543257555-616","https://www.cars.com/vehicledetail/detail/754168465/overview/","1GC1KSEG8KF127868","New 2019 Chevrolet Silverado 2500 LT"
"1543260927-1172","https://www.cars.com/vehicledetail/detail/754166816/overview/","3N1AB7AP3JY223145","Used 2018 Nissan Sentra SV"
"1543259109-917","https://www.cars.com/vehicledetail/detail/754167703/overview/","1C4RJFJG1FC665225","Used 2015 Jeep Grand Cherokee Summit"
"1543259395-977","https://www.cars.com/vehicledetail/detail/754167562/overview/","1J4BA3H14BL566162","Used 2011 Jeep Wrangler Unlimited Sport"
"1543263690-1537","https://www.cars.com/vehicledetail/detail/754165469/overview/","1FMCU0G90EUB28773","Used 2014 Ford Escape SE"
"1543266527-2078","https://www.cars.com/vehicledetail/detail/754164643/overview/","WBAJE7C54KWW08283","New 2019 BMW 540 i xDrive"
"1543260341-1093","https://www.cars.com/vehicledetail/detail/754167097/overview/","5TDZY5G1XJS070180","Used 2018 Toyota Sequoia SR5"
"1543257373-570","https://www.cars.com/vehicledetail/detail/754168555/overview/","3GTU2NEC2GG232780","Used 2016 GMC Sierra 1500 SLT"
"1543259779-1012","https://www.cars.com/vehicledetail/detail/754167372/overview/","1G11E5SL5EF233458","Used 2014 Chevrolet Malibu 2LT"
"1543264414-1753","https://www.cars.com/vehicledetail/detail/754165118/overview/","1V2MR2CA1KC506105","New 2019 Volkswagen Atlas 3.6L V6 SEL"
"1543262734-1408","https://www.cars.com/vehicledetail/detail/754165939/overview/","WMWXU1C37H2F77199","Used 2017 MINI Hardtop Cooper"
"1543260919-1171","https://www.cars.com/vehicledetail/detail/754166820/overview/","5XYPH4A52JG384061","Used 2018 Kia Sorento EX"
"1543257605-630","https://www.cars.com/vehicledetail/detail/754168440/overview/","5FNRL6H7XKB046166","New 2019 Honda Odyssey EX-L"
"1543259193-942","https://www.cars.com/vehicledetail/detail/754167662/overview/","5N1AT2MT2KC731764","New 2019 Nissan Rogue SV"
"1543254412-6","https://www.cars.com/vehicledetail/detail/754169993/overview/","4T1BZ1FB6KU020404","New 2019 Toyota Avalon XSE"
"1543259135-927","https://www.cars.com/vehicledetail/detail/754167691/overview/","JN1BV7AR9FM407139","Used 2015 INFINITI Q50 Base"
"1543264409-1751","https://www.cars.com/vehicledetail/detail/754165120/overview/","19XFC2F54HE009738","Used 2017 Honda Civic LX"
"1543254488-24","https://www.cars.com/vehicledetail/detail/754169963/overview/","5N1DR2MNXKC584753","New 2019 Nissan Pathfinder SV"
"1543262175-1350","https://www.cars.com/vehicledetail/detail/754166216/overview/","5FNYF6H1XJB034631","Used 2018 Honda Pilot LX"
"1543264627-1811","https://www.cars.com/vehicledetail/detail/754165021/overview/","1GT12TEY8JF241561","New 2018 GMC Sierra 2500 SLT"
"1543255270-114","https://www.cars.com/vehicledetail/detail/754169580/overview/","1C4PJLLB3KD332181","New 2019 Jeep Cherokee Latitude Plus"
"1543256286-254","https://www.cars.com/vehicledetail/detail/754169084/overview/","JTMZFREVXJJ752976","New 2018 Toyota RAV4 LE"
"1543264862-1875","https://www.cars.com/vehicledetail/detail/754164915/overview/","4T3BK3BBXEU103528","Used 2014 Toyota Venza Limited"
"1543262645-1401","https://www.cars.com/vehicledetail/detail/754165983/overview/","5J6RM4H54GL011427","Used 2016 Honda CR-V EX"
"1543265234-2014","https://www.cars.com/vehicledetail/detail/754164734/overview/","1C4RJFBG1HC794194","Used 2017 Jeep Grand Cherokee Limited"
"1543257918-688","https://www.cars.com/vehicledetail/detail/754168291/overview/","KNDJP3A57G7345653","Used 2016 Kia Soul +"
"1543257286-554","https://www.cars.com/vehicledetail/detail/754168598/overview/","5FPYK3F68KB019725","New 2019 Honda Ridgeline RTL-T"
"1543264953-1910","https://www.cars.com/vehicledetail/detail/754164871/overview/","WBA8B7C50JA937887","New 2018 BMW 340 i xDrive"
"1543255290-117","https://www.cars.com/vehicledetail/detail/754169570/overview/","3GCPCPECXFG169772","Used 2015 Chevrolet Silverado 1500 LS"
"1543257872-685","https://www.cars.com/vehicledetail/detail/754168314/overview/","4T3ZA3BB3DU079248","Used 2013 Toyota Venza LE"
"1543265381-2065","https://www.cars.com/vehicledetail/detail/754164662/overview/","1FTPW14VX7FA26881","Used 2007 Ford F-150"
"1543257111-505","https://www.cars.com/vehicledetail/detail/754168680/overview/","5FNRL5H9XCB066768","Used 2012 Honda Odyssey Touring"
"1543257079-495","https://www.cars.com/vehicledetail/detail/754168696/overview/","1GKS1GKC7KR206280","New 2019 GMC Yukon XL SLT"
